,BRAND,ORDERED_DATE,CITY,AREA_NAME,STORE_ID,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,PRODUCT_NAME,VARIANT,ITEM_CODE,COMBO,COMBO_ITEM_CODE,COMBO_UNITS_SOLD,BASE_MRP,UNITS_SOLD,GMV
3634,jivo,2025-08-07,Chennai,iyyapanthangal,1393566,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
3635,jivo,2025-08-07,Ambala,ambala city,1402271,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3636,jivo,2025-08-07,Thiruvananthapuram,thampanoor,1387569,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3637,jivo,2025-08-07,Jaipur,jhotwara,1403026,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3638,jivo,2025-08-07,Chennai,medavakkam,1385476,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
3639,jivo,2025-08-07,Mumbai,kurla,1381966,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3640,jivo,2025-08-07,Kolkata,jadavpur,901840,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3641,jivo,2025-08-07,Chennai,porur,1230880,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3642,jivo,2025-08-07,Pune,pimple saudagar,1390228,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3643,jivo,2025-08-07,Kochi,palarivattom,1383382,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
3644,jivo,2025-08-07,Bangalore,ramamurthy nagar,1403417,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3645,jivo,2025-08-07,Bangalore,anekal,1399695,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,3.0,675.0
3646,jivo,2025-08-07,Delhi,malviya nagar,1399700,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3647,jivo,2025-08-07,Ludhiana,south city,1401264,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
3648,jivo,2025-08-07,Ludhiana,south city,1401264,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,2.0,750.0
3649,jivo,2025-08-07,Mumbai,mulund,1402264,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
3650,jivo,2025-08-07,Hyderabad,kachiguda,1398749,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3651,jivo,2025-08-07,Mumbai,andheri west,1398452,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
3652,jivo,2025-08-07,Bangalore,whitefield,1385942,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
3653,jivo,2025-08-07,Mumbai,byculla,1396283,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
3654,jivo,2025-08-07,Delhi,greater kailash 2,1386948,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3655,jivo,2025-08-07,Dehradun,chukkuwala,1388685,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
3656,jivo,2025-08-07,Kolkata,alipore,1135719,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,2.0,510.0
3657,jivo,2025-08-07,Bangalore,attibele,1393562,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
3658,jivo,2025-08-07,Lucknow,chowk,1402782,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
3659,jivo,2025-08-07,Chennai,padapai,1400965,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3660,jivo,2025-08-07,Hyderabad,vanasthalipuram,1392530,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3661,jivo,2025-08-07,Chandigarh,south mohali,1387906,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,2.0,550.0
3662,jivo,2025-08-07,Hyderabad,jeedimetla & chintal,1401107,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3663,jivo,2025-08-07,Hyderabad,miyapur,1404607,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3664,jivo,2025-08-07,Bangalore,ramamurthy nagar,1404662,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3665,jivo,2025-08-07,Mumbai,mulund,1402264,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
3666,jivo,2025-08-07,Hyderabad,kachiguda,1399810,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
3667,jivo,2025-08-07,Kolkata,esplanade,1400551,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3668,jivo,2025-08-07,Bangalore,whitefield,1387561,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3669,jivo,2025-08-07,Hyderabad,banjara hills,1267913,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,2.0,2998.0
3670,jivo,2025-08-07,Chennai,avadi,1401467,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3671,jivo,2025-08-07,Bangalore,hsr,1386090,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3672,jivo,2025-08-07,Chennai,villivakkam,1399698,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 ltr,685793,No,,,1350.0,1.0,1350.0
3673,jivo,2025-08-07,Chandigarh,greater mohali,1403513,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,4.0,1020.0
3674,jivo,2025-08-07,Ludhiana,chaura bazar,1404447,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,3.0,765.0
3675,jivo,2025-08-07,Bangalore,rajarajeshwari nagar,1398437,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3676,jivo,2025-08-07,Bangalore,battarahalli,1373485,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,2.0,1120.0
3677,jivo,2025-08-07,Tumakuru,kotitopu,1402473,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 ltr,685793,No,,,1350.0,1.0,1350.0
3678,jivo,2025-08-07,Hyderabad,uppal,1396294,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3679,jivo,2025-08-07,Tirupati,tata nagar,1404568,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3680,jivo,2025-08-07,Kolkata,esplanade,1400971,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,5.0,1125.0
3681,jivo,2025-08-07,Vizag,mvp colony,1381358,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
3682,jivo,2025-08-07,Central Goa,panaji,1381971,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3683,jivo,2025-08-07,Kochi,aluva,1393570,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3684,jivo,2025-08-07,Dehradun,chukkuwala,1388685,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
3685,jivo,2025-08-07,Bangalore,arekere,1397048,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3686,jivo,2025-08-07,Chennai,kodambakkam,1399696,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
3687,jivo,2025-08-07,Bangalore,geddalahalli,1404452,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,2.0,550.0
3688,jivo,2025-08-07,Gurgaon,new sohna road,1398454,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3689,jivo,2025-08-07,Bhubaneswar,khandagiri,1401465,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,4.0,900.0
3690,jivo,2025-08-07,Bangalore,kanakapura road,1404168,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3691,jivo,2025-08-07,Mumbai,parel,1398760,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 5l,5 ltr,766072,No,,,1425.0,2.0,2850.0
3692,jivo,2025-08-07,Kolkata,rajarhat,1403839,edible oils and ghee,edible oils,canola cold pressed oil,jivo canola cold press edible oil,1 ltr,15685,No,,,375.0,1.0,375.0
3693,jivo,2025-08-07,Mumbai,bandra west,1319696,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,3.0,675.0
3694,jivo,2025-08-07,Mumbai,mira road,1346590,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,4.0,900.0
3695,jivo,2025-08-07,Delhi,karol bagh,1229997,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,2.0,650.0
3696,jivo,2025-08-07,Mumbai,dombivli,1399706,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 5l,5 ltr,766072,No,,,1425.0,1.0,1425.0
3697,jivo,2025-08-07,Kolkata,garia,1167234,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3698,jivo,2025-08-07,Hyderabad,jubilee hills,1381356,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3699,jivo,2025-08-07,Delhi,kirti nagar,1400924,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
3700,jivo,2025-08-07,Chennai,perambur,1402775,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3701,jivo,2025-08-07,Patiala,patiala city,1401268,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,59.0,15045.0
3702,jivo,2025-08-07,Pune,pimple saudagar,1393574,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3703,jivo,2025-08-07,Guwahati,paltan bazaar,1401288,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
3704,jivo,2025-08-07,Mumbai,malad kan west,1231809,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3705,jivo,2025-08-07,Bangalore,central bangalore,1313712,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 ltr,685793,No,,,1350.0,1.0,1350.0
3706,jivo,2025-08-07,Mumbai,lower parel worli,1385841,edible oils and ghee,olive oil,extra virgin olive oil,jivo extra virgin olive oil,1 ltr,67229,No,,,1799.0,1.0,1799.0
3707,jivo,2025-08-07,Chennai,ambattur,1403025,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3708,jivo,2025-08-07,Bangalore,hsr,1392080,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3709,jivo,2025-08-07,Vadodara,gotri,1391902,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3710,jivo,2025-08-07,Bangalore,attibele_rd,1403688,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3711,jivo,2025-08-07,Vadodara,gotri,1388315,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3712,jivo,2025-08-07,Mumbai,andheri west,1403454,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3713,jivo,2025-08-07,Delhi,chattarpur,1402777,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3714,jivo,2025-08-07,Rajahmundry,tilak road,1403145,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,2.0,1120.0
3715,jivo,2025-08-07,Bangalore,bellandur sarjapur,1403463,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3716,jivo,2025-08-07,Bangalore,marathahalli,1400610,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
3717,jivo,2025-08-07,Hyderabad,ameerpet,1389638,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,1.0,285.0
3718,jivo,2025-08-07,Bangalore,jp nagar,1399354,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3719,jivo,2025-08-07,Mumbai,cbd belapur,1084119,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,2.0,550.0
3720,jivo,2025-08-07,Pune,hinjewadi phase-3,1403042,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
3721,jivo,2025-08-07,Pune,baner,1390229,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,2.0,2098.0
3722,jivo,2025-08-07,Dehradun,deh_patel nagar,1391903,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,5.0,1125.0
3723,jivo,2025-08-07,Hyderabad,kondapur,1386269,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
3724,jivo,2025-08-07,Bangalore,vijayanagar,1386385,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3725,jivo,2025-08-07,Mumbai,bandra west,969383,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
3726,jivo,2025-08-07,Kolhapur,tarabai park,1403724,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3727,jivo,2025-08-07,Faridabad,greenfields,1402248,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,5 ltr,615911,No,,,1050.0,1.0,1050.0
3728,jivo,2025-08-07,Khammam,lenin nagar,1400602,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 1l,1 ltr,958164,No,,,285.0,2.0,570.0
3729,jivo,2025-08-07,Bangalore,cv raman nagar,1388112,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,3.0,675.0
3730,jivo,2025-08-07,Mumbai,thane,1381643,edible oils and ghee,edible oils,rice bran oil,jivo ricebran oil 5l,5 ltr,766072,No,,,1425.0,1.0,1425.0
3731,jivo,2025-08-07,Vizag,madhurawada,1402270,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 ltr,685793,No,,,1350.0,1.0,1350.0
3732,jivo,2025-08-07,Mumbai,thane,1336659,edible oils and ghee,edible oils,pomace oil,jivo pomace daily cooking olive oil,2 ltr,88218,No,,,1449.0,1.0,1449.0
3733,jivo,2025-08-07,Ludhiana,south city,1401264,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,1 ltr,390730,No,,,560.0,1.0,560.0
3734,jivo,2025-08-07,Hyderabad,lingampally & nalagandla,1381160,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3735,jivo,2025-08-07,Bangalore,kanakapura road,1401248,edible oils and ghee,edible oils,groundnut oil,jivo cold pressed oil groundnut oil,5 ltr,401502,No,,,2800.0,1.0,2800.0
3736,jivo,2025-08-07,Chandigarh,east chd,1383823,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
3737,jivo,2025-08-07,Chennai,karapakkam,1386267,edible oils and ghee,edible oils,sunflower oil,jivo cold pressed chemical free sunflower oil,1 ltr,83633,No,,,275.0,1.0,275.0
3738,jivo,2025-08-07,Pune,baner,1390229,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,2.0,450.0
3739,jivo,2025-08-07,Bangalore,kadugodi,1380447,edible oils and ghee,edible oils,sunflower oil,jivo gold refined oil - blend of rice bran oil & sunflower oil,1 ltr,429981,No,,,225.0,1.0,225.0
3740,jivo,2025-08-07,Bangalore,arekere,1382707,edible oils and ghee,edible oils,cold pressed sunflower oil,jivo cold pressed chemical free sunflower oil,5 ltr,685793,No,,,1350.0,1.0,1350.0
3741,jivo,2025-08-07,Delhi,paschim vihar,1403208,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,Yes,597652,1.0,1499.0,2.0,2998.0
3742,jivo,2025-08-07,Kurukshetra,air colony,1403458,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
3743,jivo,2025-08-07,Hyderabad,madhapur,737088,edible oils and ghee,olive oil,pure olive oil,jivo so olive oil 1l,1 ltr,968589,No,,,325.0,1.0,325.0
3744,jivo,2025-08-07,Bangalore,indiranagar,1395721,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3745,jivo,2025-08-07,Pune,baner,1388453,edible oils and ghee,olive oil,extra light olive oil,jivo extra light daily cooking olive oil,1 ltr,15687,No,,,1499.0,1.0,1499.0
3746,jivo,2025-08-07,Bangalore,vijayanagar,1402670,edible oils and ghee,edible oils,mustard oil,jivo cold press kachi ghani mustard oil,1 ltr,60711,No,,,255.0,1.0,255.0
3747,jivo,2025-08-07,Amritsar,east amritsar,1397088,edible oils and ghee,edible oils,pomace oil,jivo daily cooking pomace olive oil,1 L,21709,No,,,1049.0,1.0,1049.0
